secteur_activite;horodate;plage_de_puissance_souscrite;region;nb_points_soutirage;date;temperature_2m_mean;relative_humidity_mean;precipitation_sum;total_energie_soutiree_wh
S1: Agriculture;2023-10-01T01:00:00Z;P7: Total > 250 kVA;Normandie;2;01/10/2023;17.385416;82.26087;0.0;
S2: Industrie;2024-01-01T02:00:00Z;P7: Total > 250 kVA;Normandie;5;01/01/2024;7.7166667;78.85943;5.5;109000.0
S2: Industrie;2023-10-01T01:00:00Z;P7: Total > 250 kVA;Normandie;5;01/10/2023;17.385416;82.26087;0.0;66666.0
S2: Industrie;2024-04-01T01:00:00Z;P7: Total > 250 kVA;Normandie;5;01/04/2024;8.54375;81.55491;3.8;167333.0
S2: Industrie;2025-04-01T01:00:00Z;P7: Total > 250 kVA;Normandie;5;01/04/2025;9.004167;66.71519;0.0;203083.0
S1: Agriculture;2024-10-01T02:00:00Z;P7: Total > 250 kVA;Occitanie;67;01/10/2024;18.475;79.378265;0.6;4508833.0
S2: Industrie;2025-01-01T02:00:00Z;P7: Total > 250 kVA;Normandie;5;01/01/2025;8.379167;84.56809;8.299999;121000.0
S2: Industrie;2024-07-01T01:00:00Z;P7: Total > 250 kVA;Normandie;5;01/07/2024;15.791667;76.135315;0.4;69333.0
S2: Industrie;2023-07-01T01:00:00Z;P7: Total > 250 kVA;Normandie;5;01/07/2023;17.747917;77.64483;2.8;27833.0
S2: Industrie;2025-07-01T01:00:00Z;P7: Total > 250 kVA;Normandie;5;01/07/2025;26.885416;60.510517;0.0;
S2: Industrie;2025-10-01T01:00:00Z;P7: Total > 250 kVA;Normandie;5;01/10/2025;12.34375;78.67603;0.0;110000.0
S3: Tertiaire;2025-10-01T01:00:00Z;P7: Total > 250 kVA;Normandie;44;01/10/2025;12.34375;78.67603;0.0;319750.0
S3: Tertiaire;2024-07-01T01:00:00Z;P7: Total > 250 kVA;Normandie;47;01/07/2024;15.791667;76.135315;0.4;221916.0
S3: Tertiaire;2025-04-01T01:00:00Z;P7: Total > 250 kVA;Normandie;44;01/04/2025;9.004167;66.71519;0.0;2154583.0
S3: Tertiaire;2024-01-01T02:00:00Z;P7: Total > 250 kVA;Normandie;50;01/01/2024;7.7166667;78.85943;5.5;3105750.0
S2: Industrie;2024-10-01T02:00:00Z;P7: Total > 250 kVA;Occitanie;1255;01/10/2024;18.475;79.378265;0.6;141128797.0
S3: Tertiaire;2025-01-01T02:00:00Z;P7: Total > 250 kVA;Normandie;44;01/01/2025;8.379167;84.56809;8.299999;2785750.0
S3: Tertiaire;2025-07-01T01:00:00Z;P7: Total > 250 kVA;Normandie;44;01/07/2025;26.885416;60.510517;0.0;239000.0
S3: Tertiaire;2023-10-01T01:00:00Z;P7: Total > 250 kVA;Normandie;52;01/10/2023;17.385416;82.26087;0.0;242250.0
S3: Tertiaire;2024-04-01T01:00:00Z;P7: Total > 250 kVA;Normandie;47;01/04/2024;8.54375;81.55491;3.8;2379333.0
S3: Tertiaire;2023-07-01T01:00:00Z;P7: Total > 250 kVA;Normandie;54;01/07/2023;17.747917;77.64483;2.8;283833.0
S4: Non Affecté;2025-10-01T01:00:00Z;P7: Total > 250 kVA;Normandie;0;01/10/2025;12.34375;78.67603;0.0;0.0
S4: Non Affecté;2023-07-01T01:00:00Z;P7: Total > 250 kVA;Normandie;0;01/07/2023;17.747917;77.64483;2.8;0.0
S4: Non Affecté;2024-07-01T01:00:00Z;P7: Total > 250 kVA;Normandie;0;01/07/2024;15.791667;76.135315;0.4;0.0
S4: Non Affecté;2025-07-01T01:00:00Z;P7: Total > 250 kVA;Normandie;0;01/07/2025;26.885416;60.510517;0.0;0.0
S3: Tertiaire;2024-10-01T02:00:00Z;P7: Total > 250 kVA;Occitanie;2176;01/10/2024;18.475;79.378265;0.6;150569735.0
S4: Non Affecté;2024-01-01T02:00:00Z;P7: Total > 250 kVA;Normandie;0;01/01/2024;7.7166667;78.85943;5.5;0.0
S4: Non Affecté;2025-04-01T01:00:00Z;P7: Total > 250 kVA;Normandie;0;01/04/2025;9.004167;66.71519;0.0;0.0
S4: Non Affecté;2024-04-01T01:00:00Z;P7: Total > 250 kVA;Normandie;0;01/04/2024;8.54375;81.55491;3.8;0.0
S4: Non Affecté;2023-10-01T01:00:00Z;P7: Total > 250 kVA;Normandie;0;01/10/2023;17.385416;82.26087;0.0;0.0
S4: Non Affecté;2025-01-01T02:00:00Z;P7: Total > 250 kVA;Normandie;0;01/01/2025;8.379167;84.56809;8.299999;0.0
S1: Agriculture;2024-07-01T01:00:00Z;P1: ]36-120] kVA;Normandie;61;01/07/2024;15.791667;76.135315;0.4;363583.0
S1: Agriculture;2025-07-01T01:00:00Z;P1: ]36-120] kVA;Normandie;61;01/07/2025;26.885416;60.510517;0.0;545083.0
S1: Agriculture;2025-04-01T01:00:00Z;P1: ]36-120] kVA;Normandie;61;01/04/2025;9.004167;66.71519;0.0;405666.0
S1: Agriculture;2024-01-01T02:00:00Z;P1: ]36-120] kVA;Normandie;60;01/01/2024;7.7166667;78.85943;5.5;403250.0
S1: Agriculture;2025-01-01T02:00:00Z;P1: ]36-120] kVA;Normandie;60;01/01/2025;8.379167;84.56809;8.299999;418166.0
S1: Agriculture;2023-07-01T01:00:00Z;P1: ]36-120] kVA;Normandie;61;01/07/2023;17.747917;77.64483;2.8;480333.0
S1: Agriculture;2024-04-01T01:00:00Z;P1: ]36-120] kVA;Normandie;61;01/04/2024;8.54375;81.55491;3.8;396069.0
S1: Agriculture;2023-10-01T01:00:00Z;P1: ]36-120] kVA;Normandie;58;01/10/2023;17.385416;82.26087;0.0;330833.0
S1: Agriculture;2024-10-01T02:00:00Z;P1: ]36-120] kVA;Pays de la Loire;2504;01/10/2024;13.835416;84.85892;10.9;6131784.0
S1: Agriculture;2025-10-01T01:00:00Z;P1: ]36-120] kVA;Normandie;62;01/10/2025;12.34375;78.67603;0.0;444000.0
S2: Industrie;2025-07-01T01:00:00Z;P1: ]36-120] kVA;Normandie;232;01/07/2025;26.885416;60.510517;0.0;825257.0
S2: Industrie;2025-01-01T02:00:00Z;P1: ]36-120] kVA;Normandie;234;01/01/2025;8.379167;84.56809;8.299999;865416.0
S2: Industrie;2023-10-01T01:00:00Z;P1: ]36-120] kVA;Normandie;233;01/10/2023;17.385416;82.26087;0.0;649416.0
S2: Industrie;2024-04-01T01:00:00Z;P1: ]36-120] kVA;Normandie;234;01/04/2024;8.54375;81.55491;3.8;806083.0
S2: Industrie;2024-07-01T01:00:00Z;P1: ]36-120] kVA;Normandie;232;01/07/2024;15.791667;76.135315;0.4;752916.0
S2: Industrie;2024-01-01T02:00:00Z;P1: ]36-120] kVA;Normandie;237;01/01/2024;7.7166667;78.85943;5.5;1240916.0
S2: Industrie;2025-04-01T01:00:00Z;P1: ]36-120] kVA;Normandie;229;01/04/2025;9.004167;66.71519;0.0;965250.0
S2: Industrie;2025-10-01T01:00:00Z;P1: ]36-120] kVA;Normandie;237;01/10/2025;12.34375;78.67603;0.0;1083083.0
S2: Industrie;2024-10-01T02:00:00Z;P1: ]36-120] kVA;Pays de la Loire;3567;01/10/2024;13.835416;84.85892;10.9;15517397.0
S2: Industrie;2023-07-01T01:00:00Z;P1: ]36-120] kVA;Normandie;234;01/07/2023;17.747917;77.64483;2.8;548500.0
S3: Tertiaire;2025-04-01T01:00:00Z;P1: ]36-120] kVA;Normandie;713;01/04/2025;9.004167;66.71519;0.0;5011612.0
S3: Tertiaire;2025-01-01T02:00:00Z;P1: ]36-120] kVA;Normandie;708;01/01/2025;8.379167;84.56809;8.299999;5762765.0
S3: Tertiaire;2025-07-01T01:00:00Z;P1: ]36-120] kVA;Normandie;706;01/07/2025;26.885416;60.510517;0.0;4332191.0
S3: Tertiaire;2024-01-01T02:00:00Z;P1: ]36-120] kVA;Normandie;712;01/01/2024;7.7166667;78.85943;5.5;5480536.0
S3: Tertiaire;2023-07-01T01:00:00Z;P1: ]36-120] kVA;Normandie;710;01/07/2023;17.747917;77.64483;2.8;3900494.0
S3: Tertiaire;2023-10-01T01:00:00Z;P1: ]36-120] kVA;Normandie;712;01/10/2023;17.385416;82.26087;0.0;4123380.0
S3: Tertiaire;2024-10-01T02:00:00Z;P1: ]36-120] kVA;Pays de la Loire;17152;01/10/2024;13.835416;84.85892;10.9;44315950.0
S3: Tertiaire;2024-07-01T01:00:00Z;P1: ]36-120] kVA;Normandie;713;01/07/2024;15.791667;76.135315;0.4;3567207.0
S3: Tertiaire;2025-10-01T01:00:00Z;P1: ]36-120] kVA;Normandie;703;01/10/2025;12.34375;78.67603;0.0;4989611.0
S3: Tertiaire;2024-04-01T01:00:00Z;P1: ]36-120] kVA;Normandie;713;01/04/2024;8.54375;81.55491;3.8;4710605.0
S4: Non Affecté;2023-07-01T01:00:00Z;P1: ]36-120] kVA;Normandie;3;01/07/2023;17.747917;77.64483;2.8;2333.0
S4: Non Affecté;2023-10-01T01:00:00Z;P1: ]36-120] kVA;Normandie;3;01/10/2023;17.385416;82.26087;0.0;2250.0
S4: Non Affecté;2024-01-01T02:00:00Z;P1: ]36-120] kVA;Normandie;3;01/01/2024;7.7166667;78.85943;5.5;9000.0
S4: Non Affecté;2024-04-01T01:00:00Z;P1: ]36-120] kVA;Normandie;4;01/04/2024;8.54375;81.55491;3.8;
S4: Non Affecté;2024-07-01T01:00:00Z;P1: ]36-120] kVA;Normandie;2;01/07/2024;15.791667;76.135315;0.4;
S4: Non Affecté;2025-10-01T01:00:00Z;P1: ]36-120] kVA;Normandie;0;01/10/2025;12.34375;78.67603;0.0;0.0
S4: Non Affecté;2025-01-01T02:00:00Z;P1: ]36-120] kVA;Normandie;1;01/01/2025;8.379167;84.56809;8.299999;
S1: Agriculture;2024-10-01T02:00:00Z;P2: ]120-250] kVA;Pays de la Loire;203;01/10/2024;13.835416;84.85892;10.9;1909250.0
S4: Non Affecté;2025-07-01T01:00:00Z;P1: ]36-120] kVA;Normandie;1;01/07/2025;26.885416;60.510517;0.0;
S4: Non Affecté;2025-04-01T01:00:00Z;P1: ]36-120] kVA;Normandie;0;01/04/2025;9.004167;66.71519;0.0;0.0
S1: Agriculture;2025-04-01T01:00:00Z;P2: ]120-250] kVA;Normandie;22;01/04/2025;9.004167;66.71519;0.0;634945.0
S1: Agriculture;2023-10-01T01:00:00Z;P2: ]120-250] kVA;Normandie;26;01/10/2023;17.385416;82.26087;0.0;666038.0
S1: Agriculture;2025-01-01T02:00:00Z;P2: ]120-250] kVA;Normandie;23;01/01/2025;8.379167;84.56809;8.299999;728720.0
S2: Industrie;2024-10-01T02:00:00Z;P2: ]120-250] kVA;Pays de la Loire;834;01/10/2024;13.835416;84.85892;10.9;5888249.0
S1: Agriculture;2024-04-01T01:00:00Z;P2: ]120-250] kVA;Normandie;24;01/04/2024;8.54375;81.55491;3.8;619804.0
S1: Agriculture;2025-07-01T01:00:00Z;P2: ]120-250] kVA;Normandie;22;01/07/2025;26.885416;60.510517;0.0;867229.0
S1: Agriculture;2025-10-01T01:00:00Z;P2: ]120-250] kVA;Normandie;22;01/10/2025;12.34375;78.67603;0.0;710888.0
S1: Agriculture;2024-01-01T02:00:00Z;P2: ]120-250] kVA;Normandie;24;01/01/2024;7.7166667;78.85943;5.5;592152.0
S1: Agriculture;2023-07-01T01:00:00Z;P2: ]120-250] kVA;Normandie;28;01/07/2023;17.747917;77.64483;2.8;777153.0
S1: Agriculture;2024-07-01T01:00:00Z;P2: ]120-250] kVA;Normandie;24;01/07/2024;15.791667;76.135315;0.4;659615.0
S2: Industrie;2025-10-01T01:00:00Z;P2: ]120-250] kVA;Normandie;298;01/10/2025;12.34375;78.67603;0.0;4214275.0
S2: Industrie;2024-01-01T02:00:00Z;P2: ]120-250] kVA;Normandie;300;01/01/2024;7.7166667;78.85943;5.5;3868726.0
S3: Tertiaire;2024-10-01T02:00:00Z;P2: ]120-250] kVA;Pays de la Loire;2547;01/10/2024;13.835416;84.85892;10.9;19097455.0
S2: Industrie;2025-07-01T01:00:00Z;P2: ]120-250] kVA;Normandie;299;01/07/2025;26.885416;60.510517;0.0;3783916.0
S2: Industrie;2024-04-01T01:00:00Z;P2: ]120-250] kVA;Normandie;308;01/04/2024;8.54375;81.55491;3.8;3813000.0
S2: Industrie;2023-10-01T01:00:00Z;P2: ]120-250] kVA;Normandie;302;01/10/2023;17.385416;82.26087;0.0;2885250.0
S2: Industrie;2025-04-01T01:00:00Z;P2: ]120-250] kVA;Normandie;296;01/04/2025;9.004167;66.71519;0.0;4574250.0
S2: Industrie;2024-07-01T01:00:00Z;P2: ]120-250] kVA;Normandie;303;01/07/2024;15.791667;76.135315;0.4;3259833.0
S2: Industrie;2023-07-01T01:00:00Z;P2: ]120-250] kVA;Normandie;302;01/07/2023;17.747917;77.64483;2.8;3433000.0
S2: Industrie;2025-01-01T02:00:00Z;P2: ]120-250] kVA;Normandie;292;01/01/2025;8.379167;84.56809;8.299999;3608416.0
S3: Tertiaire;2024-01-01T02:00:00Z;P2: ]120-250] kVA;Normandie;909;01/01/2024;7.7166667;78.85943;5.5;18459205.0
S3: Tertiaire;2025-04-01T01:00:00Z;P2: ]120-250] kVA;Normandie;932;01/04/2025;9.004167;66.71519;0.0;18107248.0
S3: Tertiaire;2025-01-01T02:00:00Z;P2: ]120-250] kVA;Normandie;932;01/01/2025;8.379167;84.56809;8.299999;18784582.0
S3: Tertiaire;2023-07-01T01:00:00Z;P2: ]120-250] kVA;Normandie;903;01/07/2023;17.747917;77.64483;2.8;15328513.0
S3: Tertiaire;2024-04-01T01:00:00Z;P2: ]120-250] kVA;Normandie;917;01/04/2024;8.54375;81.55491;3.8;17770416.0
S3: Tertiaire;2025-10-01T01:00:00Z;P2: ]120-250] kVA;Normandie;939;01/10/2025;12.34375;78.67603;0.0;17142832.0
S3: Tertiaire;2025-07-01T01:00:00Z;P2: ]120-250] kVA;Normandie;934;01/07/2025;26.885416;60.510517;0.0;17517749.0
S3: Tertiaire;2023-10-01T01:00:00Z;P2: ]120-250] kVA;Normandie;905;01/10/2023;17.385416;82.26087;0.0;15047534.0
S1: Agriculture;2024-10-01T02:00:00Z;P3: Total ]36-250] kVA;Pays de la Loire;2707;01/10/2024;13.835416;84.85892;10.9;8041034.0
S3: Tertiaire;2024-07-01T01:00:00Z;P2: ]120-250] kVA;Normandie;920;01/07/2024;15.791667;76.135315;0.4;14986035.0
S2: Industrie;2024-10-01T02:00:00Z;P3: Total ]36-250] kVA;Pays de la Loire;4401;01/10/2024;13.835416;84.85892;10.9;21405647.0
S4: Non Affecté;2025-10-01T01:00:00Z;P2: ]120-250] kVA;Normandie;0;01/10/2025;12.34375;78.67603;0.0;0.0
S4: Non Affecté;2024-07-01T01:00:00Z;P2: ]120-250] kVA;Normandie;2;01/07/2024;15.791667;76.135315;0.4;
S4: Non Affecté;2025-07-01T01:00:00Z;P2: ]120-250] kVA;Normandie;0;01/07/2025;26.885416;60.510517;0.0;0.0
S4: Non Affecté;2024-04-01T01:00:00Z;P2: ]120-250] kVA;Normandie;2;01/04/2024;8.54375;81.55491;3.8;
S4: Non Affecté;2024-01-01T02:00:00Z;P2: ]120-250] kVA;Normandie;2;01/01/2024;7.7166667;78.85943;5.5;
S4: Non Affecté;2025-04-01T01:00:00Z;P2: ]120-250] kVA;Normandie;0;01/04/2025;9.004167;66.71519;0.0;0.0
S4: Non Affecté;2023-10-01T01:00:00Z;P2: ]120-250] kVA;Normandie;2;01/10/2023;17.385416;82.26087;0.0;
S4: Non Affecté;2025-01-01T02:00:00Z;P2: ]120-250] kVA;Normandie;0;01/01/2025;8.379167;84.56809;8.299999;0.0
S4: Non Affecté;2023-07-01T01:00:00Z;P2: ]120-250] kVA;Normandie;2;01/07/2023;17.747917;77.64483;2.8;
S1: Agriculture;2025-01-01T02:00:00Z;P3: Total ]36-250] kVA;Normandie;83;01/01/2025;8.379167;84.56809;8.299999;1146887.0
S1: Agriculture;2024-04-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;85;01/04/2024;8.54375;81.55491;3.8;1015873.0
S1: Agriculture;2023-10-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;84;01/10/2023;17.385416;82.26087;0.0;996871.0
S1: Agriculture;2025-10-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;84;01/10/2025;12.34375;78.67603;0.0;1154888.0
S1: Agriculture;2025-04-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;83;01/04/2025;9.004167;66.71519;0.0;1040612.0
S1: Agriculture;2025-07-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;83;01/07/2025;26.885416;60.510517;0.0;1412312.0
S3: Tertiaire;2024-10-01T02:00:00Z;P3: Total ]36-250] kVA;Pays de la Loire;19699;01/10/2024;13.835416;84.85892;10.9;63413406.0
S1: Agriculture;2024-07-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;85;01/07/2024;15.791667;76.135315;0.4;1023199.0
S1: Agriculture;2024-01-01T02:00:00Z;P3: Total ]36-250] kVA;Normandie;84;01/01/2024;7.7166667;78.85943;5.5;995402.0
S1: Agriculture;2023-07-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;89;01/07/2023;17.747917;77.64483;2.8;1257486.0
S1: Agriculture;2024-10-01T02:00:00Z;P4: ]250-1000] kVA;Pays de la Loire;2;01/10/2024;13.835416;84.85892;10.9;
S2: Industrie;2025-07-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;531;01/07/2025;26.885416;60.510517;0.0;4609174.0
S2: Industrie;2024-07-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;535;01/07/2024;15.791667;76.135315;0.4;4012750.0
S2: Industrie;2025-01-01T02:00:00Z;P3: Total ]36-250] kVA;Normandie;526;01/01/2025;8.379167;84.56809;8.299999;4473833.0
S2: Industrie;2023-07-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;536;01/07/2023;17.747917;77.64483;2.8;3981500.0
S2: Industrie;2024-04-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;542;01/04/2024;8.54375;81.55491;3.8;4619083.0
S2: Industrie;2024-01-01T02:00:00Z;P3: Total ]36-250] kVA;Normandie;537;01/01/2024;7.7166667;78.85943;5.5;5109643.0
S2: Industrie;2025-10-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;535;01/10/2025;12.34375;78.67603;0.0;5297358.0
S2: Industrie;2023-10-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;535;01/10/2023;17.385416;82.26087;0.0;3534666.0
S2: Industrie;2025-04-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;525;01/04/2025;9.004167;66.71519;0.0;5539500.0
S3: Tertiaire;2025-01-01T02:00:00Z;P3: Total ]36-250] kVA;Normandie;1640;01/01/2025;8.379167;84.56809;8.299999;24547347.0
S3: Tertiaire;2023-10-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;1617;01/10/2023;17.385416;82.26087;0.0;19170914.0
S3: Tertiaire;2025-10-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;1642;01/10/2025;12.34375;78.67603;0.0;22132443.0
S3: Tertiaire;2024-04-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;1630;01/04/2024;8.54375;81.55491;3.8;22481022.0
S3: Tertiaire;2024-07-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;1633;01/07/2024;15.791667;76.135315;0.4;18553243.0
S3: Tertiaire;2025-04-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;1645;01/04/2025;9.004167;66.71519;0.0;23118860.0
S2: Industrie;2024-10-01T02:00:00Z;P4: ]250-1000] kVA;Pays de la Loire;2;01/10/2024;13.835416;84.85892;10.9;
S3: Tertiaire;2023-07-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;1613;01/07/2023;17.747917;77.64483;2.8;19229008.0
S3: Tertiaire;2025-07-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;1640;01/07/2025;26.885416;60.510517;0.0;21849940.0
S3: Tertiaire;2024-01-01T02:00:00Z;P3: Total ]36-250] kVA;Normandie;1621;01/01/2024;7.7166667;78.85943;5.5;23939742.0
S4: Non Affecté;2023-07-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;5;01/07/2023;17.747917;77.64483;2.8;
S4: Non Affecté;2023-10-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;5;01/10/2023;17.385416;82.26087;0.0;
S4: Non Affecté;2025-04-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;0;01/04/2025;9.004167;66.71519;0.0;0.0
S4: Non Affecté;2025-01-01T02:00:00Z;P3: Total ]36-250] kVA;Normandie;1;01/01/2025;8.379167;84.56809;8.299999;
S3: Tertiaire;2024-10-01T02:00:00Z;P4: ]250-1000] kVA;Pays de la Loire;33;01/10/2024;13.835416;84.85892;10.9;273583.0
S4: Non Affecté;2025-10-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;0;01/10/2025;12.34375;78.67603;0.0;0.0
S4: Non Affecté;2025-07-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;1;01/07/2025;26.885416;60.510517;0.0;
S4: Non Affecté;2024-04-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;6;01/04/2024;8.54375;81.55491;3.8;34750.0
S4: Non Affecté;2024-07-01T01:00:00Z;P3: Total ]36-250] kVA;Normandie;4;01/07/2024;15.791667;76.135315;0.4;2916.0
S4: Non Affecté;2024-01-01T02:00:00Z;P3: Total ]36-250] kVA;Normandie;5;01/01/2024;7.7166667;78.85943;5.5;
S1: Agriculture;2025-10-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;15;01/10/2025;12.34375;78.67603;0.0;617362.0
S1: Agriculture;2025-07-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;15;01/07/2025;26.885416;60.510517;0.0;682751.0
S1: Agriculture;2023-10-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;10;01/10/2023;17.385416;82.26087;0.0;359773.0
S1: Agriculture;2024-04-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;10;01/04/2024;8.54375;81.55491;3.8;
S1: Agriculture;2025-04-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;14;01/04/2025;9.004167;66.71519;0.0;614820.0
S1: Agriculture;2025-01-01T02:00:00Z;P4: ]250-1000] kVA;Normandie;14;01/01/2025;8.379167;84.56809;8.299999;573210.0
S1: Agriculture;2024-01-01T02:00:00Z;P4: ]250-1000] kVA;Normandie;10;01/01/2024;7.7166667;78.85943;5.5;
S1: Agriculture;2024-10-01T02:00:00Z;P5: ]1000-2000] kVA;Pays de la Loire;0;01/10/2024;13.835416;84.85892;10.9;0.0
S1: Agriculture;2023-07-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;9;01/07/2023;17.747917;77.64483;2.8;410693.0
S1: Agriculture;2024-07-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;10;01/07/2024;15.791667;76.135315;0.4;
S2: Industrie;2023-10-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;606;01/10/2023;17.385416;82.26087;0.0;21205213.0
S2: Industrie;2023-07-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;603;01/07/2023;17.747917;77.64483;2.8;27470416.0
S2: Industrie;2024-10-01T02:00:00Z;P5: ]1000-2000] kVA;Pays de la Loire;0;01/10/2024;13.835416;84.85892;10.9;0.0
S2: Industrie;2024-07-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;640;01/07/2024;15.791667;76.135315;0.4;25088170.0
S2: Industrie;2024-01-01T02:00:00Z;P4: ]250-1000] kVA;Normandie;598;01/01/2024;7.7166667;78.85943;5.5;21913250.0
S2: Industrie;2025-01-01T02:00:00Z;P4: ]250-1000] kVA;Normandie;641;01/01/2025;8.379167;84.56809;8.299999;24497123.0
S2: Industrie;2025-04-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;641;01/04/2025;9.004167;66.71519;0.0;42361166.0
S2: Industrie;2024-04-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;630;01/04/2024;8.54375;81.55491;3.8;24739982.0
S2: Industrie;2025-10-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;659;01/10/2025;12.34375;78.67603;0.0;42083500.0
S2: Industrie;2025-07-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;646;01/07/2025;26.885416;60.510517;0.0;41358178.0
S3: Tertiaire;2025-07-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;1021;01/07/2025;26.885416;60.510517;0.0;52245080.0
S3: Tertiaire;2024-04-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;1007;01/04/2024;8.54375;81.55491;3.8;45732252.0
S3: Tertiaire;2024-07-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;1010;01/07/2024;15.791667;76.135315;0.4;43308096.0
S3: Tertiaire;2023-07-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;994;01/07/2023;17.747917;77.64483;2.8;46212597.0
S3: Tertiaire;2025-10-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;1024;01/10/2025;12.34375;78.67603;0.0;47253394.0
S3: Tertiaire;2025-01-01T02:00:00Z;P4: ]250-1000] kVA;Normandie;1027;01/01/2025;8.379167;84.56809;8.299999;47831107.0
S3: Tertiaire;2023-10-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;997;01/10/2023;17.385416;82.26087;0.0;40799646.0
S3: Tertiaire;2025-04-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;1026;01/04/2025;9.004167;66.71519;0.0;49834495.0
S3: Tertiaire;2024-01-01T02:00:00Z;P4: ]250-1000] kVA;Normandie;1005;01/01/2024;7.7166667;78.85943;5.5;47060317.0
S3: Tertiaire;2024-10-01T02:00:00Z;P5: ]1000-2000] kVA;Pays de la Loire;0;01/10/2024;13.835416;84.85892;10.9;0.0
S4: Non Affecté;2024-01-01T02:00:00Z;P4: ]250-1000] kVA;Normandie;1;01/01/2024;7.7166667;78.85943;5.5;
S4: Non Affecté;2023-07-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;2;01/07/2023;17.747917;77.64483;2.8;
S4: Non Affecté;2025-07-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;0;01/07/2025;26.885416;60.510517;0.0;0.0
S4: Non Affecté;2025-04-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;0;01/04/2025;9.004167;66.71519;0.0;0.0
S4: Non Affecté;2024-07-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;1;01/07/2024;15.791667;76.135315;0.4;
S4: Non Affecté;2025-10-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;0;01/10/2025;12.34375;78.67603;0.0;0.0
S4: Non Affecté;2023-10-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;2;01/10/2023;17.385416;82.26087;0.0;
S1: Agriculture;2024-10-01T02:00:00Z;P6: > 2000 kVA;Pays de la Loire;0;01/10/2024;13.835416;84.85892;10.9;0.0
S4: Non Affecté;2025-01-01T02:00:00Z;P4: ]250-1000] kVA;Normandie;0;01/01/2025;8.379167;84.56809;8.299999;0.0
S4: Non Affecté;2024-04-01T01:00:00Z;P4: ]250-1000] kVA;Normandie;2;01/04/2024;8.54375;81.55491;3.8;
S1: Agriculture;2024-04-01T01:00:00Z;P5: ]1000-2000] kVA;Normandie;0;01/04/2024;8.54375;81.55491;3.8;0.0
S1: Agriculture;2025-04-01T01:00:00Z;P5: ]1000-2000] kVA;Normandie;0;01/04/2025;9.004167;66.71519;0.0;0.0
S1: Agriculture;2023-07-01T01:00:00Z;P5: ]1000-2000] kVA;Normandie;0;01/07/2023;17.747917;77.64483;2.8;0.0
S1: Agriculture;2023-10-01T01:00:00Z;P5: ]1000-2000] kVA;Normandie;0;01/10/2023;17.385416;82.26087;0.0;0.0
